id,mode,dist_train,dist_air,dist_bus,dist_car,cost_train,cost_air,cost_bus,cost_car,ivt_train,ivt_air,ivt_bus,ivt_car,ovt_train,ovt_air,ovt_bus,ovt_car,freq_train,freq_air,freq_bus,freq_car,income_train,income_air,income_bus,income_car,urban_train,urban_air,urban_bus,urban_car
203,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,45,45,45,45,0,0,0,0
204,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
205,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,25,25,25,25,0,0,0,0
206,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,55,55,55,55,0,0,0,0
207,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
208,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,55,55,55,55,0,0,0,0
209,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
210,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
211,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,15,15,15,15,0,0,0,0
212,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,55,55,55,55,0,0,0,0
213,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,55,55,55,55,0,0,0,0
214,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,35,35,35,35,0,0,0,0
215,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
216,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
217,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
218,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
219,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,45,45,45,45,0,0,0,0
220,car,211,211,211,211,32.1,119.5,17.75,40.09,98,40,152,170,70,81,65,0,8,25,12,0,70,70,70,70,0,0,0,0
221,train,221,221,221,221,37.1,122.5,16.9,41.99,138,40,152,159,55,81,60,0,4,25,12,0,5,5,5,5,0,0,0,0
222,car,221,221,221,221,37.1,122.5,16.9,41.99,138,40,152,159,55,81,60,0,4,25,12,0,70,70,70,70,0,0,0,0
223,car,221,221,221,221,37.1,122.5,16.9,41.99,138,40,152,159,55,81,60,0,4,25,12,0,45,45,45,45,0,0,0,0
224,train,238,238,238,238,39.1,122.9,16.9,45.22,138,40,152,173,70,90,95,0,4,25,12,0,70,70,70,70,0,0,0,0
225,train,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,15,15,15,15,1,1,1,1
226,train,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,70,70,70,70,1,1,1,1
227,car,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,35,35,35,35,1,1,1,1
228,car,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,70,70,70,70,1,1,1,1
229,car,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,70,70,70,70,1,1,1,1
230,car,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,70,70,70,70,1,1,1,1
231,car,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,25,25,25,25,1,1,1,1
232,car,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,70,70,70,70,1,1,1,1
233,car,199,199,199,199,40.5,127.9,18.05,37.81,120,40,152,153,90,73,85,0,12,25,12,0,70,70,70,70,1,1,1,1
234,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
235,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
236,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
237,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
238,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
239,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
240,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
241,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
242,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
243,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
244,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
245,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
246,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
247,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
248,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,31,31,31,31,1,1,1,1
249,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
250,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
251,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
252,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
253,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,29,29,29,29,1,1,1,1
254,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,15,15,15,15,1,1,1,1
255,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
256,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
257,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
258,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
259,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,15,15,15,15,1,1,1,1
260,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,15,15,15,15,1,1,1,1
261,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
262,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,29,29,29,29,1,1,1,1
263,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
264,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
265,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
266,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
267,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
268,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
269,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
270,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
271,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
272,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
273,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
274,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
275,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
276,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
277,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
278,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
279,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
280,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
281,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
282,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
283,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
284,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
285,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
286,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
287,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
288,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,15,15,15,15,1,1,1,1
289,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
290,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
291,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
292,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,29,29,29,29,1,1,1,1
293,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
294,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,29,29,29,29,1,1,1,1
295,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
296,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,5,5,5,5,1,1,1,1
297,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
298,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
299,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
300,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
301,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,29,29,29,29,1,1,1,1
302,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
303,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
304,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,35,35,35,35,1,1,1,1
305,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
306,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,15,15,15,15,1,1,1,1
307,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
308,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,29,29,29,29,1,1,1,1
309,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
310,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
311,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
312,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
313,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
314,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
315,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
316,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,15,15,15,15,1,1,1,1
317,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
318,train,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
319,air,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
320,air,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
321,air,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
322,air,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
323,air,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
324,air,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,25,25,25,25,1,1,1,1
325,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
326,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
327,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
328,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
329,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
330,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
331,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
332,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
333,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
334,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
335,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
336,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
337,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,29,29,29,29,1,1,1,1
338,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
339,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
340,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,55,55,55,55,1,1,1,1
341,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,45,45,45,45,1,1,1,1
342,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
343,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
344,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
345,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
346,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
347,car,188,188,188,188,38.65,132.5,17.57,35.72,120,40,152,139,65,93,70,0,12,25,12,0,70,70,70,70,1,1,1,1
348,air,195,195,195,195,40,122.9,18.75,37.05,120,40,152,148,80,90,85,0,12,25,12,0,70,70,70,70,1,1,1,1
349,car,195,195,195,195,40,122.9,18.75,37.05,120,40,152,148,80,90,85,0,12,25,12,0,70,70,70,70,1,1,1,1
350,train,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,70,70,70,70,1,1,1,1
351,train,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,70,70,70,70,1,1,1,1
352,train,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,15,15,15,15,1,1,1,1
353,air,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,55,55,55,55,1,1,1,1
354,bus,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,35,35,35,35,1,1,1,1
355,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,45,45,45,45,1,1,1,1
356,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,35,35,35,35,1,1,1,1
357,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,45,45,45,45,1,1,1,1
358,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,55,55,55,55,1,1,1,1
359,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,70,70,70,70,1,1,1,1
360,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,45,45,45,45,1,1,1,1
361,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,45,45,45,45,1,1,1,1
362,car,196,196,196,196,41,129.35,17.5,37.24,120,40,152,150,90,89,85,0,12,25,12,0,55,55,55,55,1,1,1,1
363,train,199,199,199,199,40.5,131.15,17.65,37.81,120,40,152,153,90,95,88,0,12,25,12,0,35,35,35,35,1,1,1,1
364,car,199,199,199,199,40.5,131.15,17.65,37.81,120,40,152,153,90,95,88,0,12,25,12,0,25,25,25,25,1,1,1,1
365,car,199,199,199,199,40.5,131.15,17.65,37.81,120,40,152,153,90,95,88,0,12,25,12,0,55,55,55,55,1,1,1,1
366,car,199,199,199,199,40.5,131.15,17.65,37.81,120,40,152,153,90,95,88,0,12,25,12,0,35,35,35,35,1,1,1,1
367,car,199,199,199,199,40.5,131.15,17.65,37.81,120,40,152,153,90,95,88,0,12,25,12,0,34,34,34,34,1,1,1,1
368,car,199,199,199,199,40.5,131.15,17.65,37.81,120,40,152,153,90,95,88,0,12,25,12,0,55,55,55,55,1,1,1,1
369,car,199,199,199,199,40.5,131.15,17.65,37.81,120,40,152,153,90,95,88,0,12,25,12,0,55,55,55,55,1,1,1,1
370,train,211,211,211,211,41.5,122.9,16.9,40.09,120,40,152,170,104,80,90,0,12,25,12,0,70,70,70,70,0,0,0,0
371,car,214,214,214,214,42.5,130.9,21.9,40.66,120,40,152,173,108,100,95,0,12,25,12,0,70,70,70,70,0,0,0,0
372,car,214,214,214,214,42.5,130.9,21.9,40.66,120,40,152,173,108,100,95,0,12,25,12,0,55,55,55,55,0,0,0,0
373,car,214,214,214,214,42.5,130.9,21.9,40.66,120,40,152,173,108,100,95,0,12,25,12,0,35,35,35,35,0,0,0,0
374,car,214,214,214,214,42.5,130.9,21.9,40.66,120,40,152,173,108,100,95,0,12,25,12,0,15,15,15,15,0,0,0,0
375,car,214,214,214,214,42.5,130.9,21.9,40.66,120,40,152,173,108,100,95,0,12,25,12,0,70,70,70,70,0,0,0,0
376,car,214,214,214,214,42.5,130.9,21.9,40.66,120,40,152,173,108,100,95,0,12,25,12,0,70,70,70,70,0,0,0,0
377,car,214,214,214,214,42.5,130.9,21.9,40.66,120,40,152,173,108,100,95,0,12,25,12,0,45,45,45,45,0,0,0,0
378,train,214,214,214,214,41.5,131.9,16.9,40.66,120,40,152,173,90,95,85,0,12,25,12,0,25,25,25,25,0,0,0,0
379,car,226,226,226,226,42.5,126.9,16.9,42.94,120,40,152,189,120,105,115,0,12,25,12,0,55,55,55,55,0,0,0,0
380,car,232,232,232,232,43.1,125.45,26.38,44.08,138,40,346,201,90,118,100,0,4,25,1,0,45,45,45,45,0,0,0,0
381,car,310,310,310,310,50.5,126.9,24.38,58.9,120,40,346,220,110,120,65,0,12,25,1,0,70,70,70,70,0,0,0,0
382,car,310,310,310,310,50.5,126.9,24.38,58.9,120,40,346,220,110,120,65,0,12,25,1,0,45,45,45,45,0,0,0,0
383,car,310,310,310,310,50.5,126.9,24.38,58.9,120,40,346,220,110,120,65,0,12,25,1,0,25,25,25,25,0,0,0,0
384,car,310,310,310,310,50.5,126.9,24.38,58.9,120,40,346,220,110,120,65,0,12,25,1,0,45,45,45,45,0,0,0,0
385,car,361,361,361,361,51,132.5,26.38,68.59,120,40,346,262,160,160,120,0,12,25,1,0,5,5,5,5,0,0,0,0
386,car,361,361,361,361,51,132.5,26.38,68.59,120,40,346,262,160,160,120,0,12,25,1,0,25,25,25,25,0,0,0,0
387,air,659,659,659,659,89.7,177.1,45.1,125.21,403,96,515,428,80,125,95,0,3,5,7,0,55,55,55,55,0,0,0,0
388,car,659,659,659,659,89.7,177.1,45.1,125.21,403,96,515,428,80,125,95,0,3,5,7,0,70,70,70,70,0,0,0,0
389,air,573,573,573,573,89.5,172.1,42.1,108.87,434,96,515,381,80,90,75,0,2,5,7,0,33,33,33,33,0,0,0,0
390,car,573,573,573,573,89.5,172.1,42.1,108.87,434,96,515,381,80,90,75,0,2,5,7,0,35,35,35,35,0,0,0,0
391,air,567,567,567,567,90,172.1,42.1,107.73,434,96,515,397,85,85,80,0,2,5,7,0,55,55,55,55,0,0,0,0
392,car,567,567,567,567,90,172.1,42.1,107.73,434,96,515,397,85,85,80,0,2,5,7,0,70,70,70,70,0,0,0,0
393,train,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,25,25,25,25,1,1,1,1
394,train,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,55,55,55,55,1,1,1,1
395,train,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,35,35,35,35,1,1,1,1
396,train,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,70,70,70,70,1,1,1,1
397,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,70,70,70,70,1,1,1,1
398,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,70,70,70,70,1,1,1,1
399,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,70,70,70,70,1,1,1,1
400,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,70,70,70,70,1,1,1,1
401,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,55,55,55,55,1,1,1,1
402,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,35,35,35,35,1,1,1,1
403,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,70,70,70,70,1,1,1,1
404,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,55,55,55,55,1,1,1,1
405,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,70,70,70,70,1,1,1,1
406,air,605,605,605,605,87.5,165.7,43.3,114.95,434,96,515,407,69,75,67,0,2,5,7,0,45,45,45,45,1,1,1,1
