상위구역,읍면동명,인구,취업자수,종사자수,학생수
서울특별시 은평구,갈현1동,24521,11625,5011,1019
서울특별시 은평구,갈현2동,29251,13775,5654,7631
서울특별시 은평구,구산동,31118,14381,5192,7511
서울특별시 은평구,역촌동,47875,22686,8037,1744
서울특별시 은평구,응암1동,25932,12341,7533,2697
서울특별시 은평구,응암2동,19277,8947,2005,1307
서울특별시 은평구,응암3동,25674,12063,4806,2885
서울특별시 은평구,신사1동,27001,12886,3851,1285
서울특별시 은평구,신사2동,21080,9892,3280,4235
서울특별시 은평구,증산동,18519,8750,4225,1859
서울특별시 은평구,수색동,15652,7437,2735,434
서울특별시 은평구,진관동,50910,22482,6384,9539
서울특별시 종로구,삼청동,2668,1223,4736,1913
서울특별시 종로구,가회동,4357,2066,12215,2255
서울특별시 종로구,청운효자동,12809,5794,6275,6525
서울특별시 종로구,부암동,10164,4699,3630,10883
서울특별시 종로구,평창동,17701,8076,3059,1076
서울특별시 종로구,사직동,8983,4168,51375,1569
서울특별시 종로구,무악동,7775,3474,1496,420
서울특별시 종로구,교남동,4336,2037,3124,1345
서울특별시 종로구,종로1·2·3·4가동,6832,3550,110405,525
서울특별시 종로구,종로5·6가동,5070,2525,25713,277
서울특별시 종로구,이화동,8490,4298,18239,5128
서울특별시 종로구,혜화동,20519,9817,9667,26677
서울특별시 종로구,창신1동,6267,3230,7014,629
서울특별시 종로구,창신2동,10718,5450,2111,0
서울특별시 종로구,창신3동,7172,3433,706,760
서울특별시 종로구,숭인1동,6729,3306,1570,0
서울특별시 종로구,숭인2동,9680,5094,7424,1296
서울특별시 중구,소공동,2324,1265,72671,3323
서울특별시 중구,회현동,5337,2706,53750,583
서울특별시 중구,명동,2868,1516,122197,6481
서울특별시 중구,중림동,8286,4014,7387,1946
서울특별시 중구,필동,4489,2262,26777,16698
서울특별시 중구,장충동,5976,2881,9389,280
서울특별시 중구,광희동,5727,2955,39378,251
서울특별시 중구,을지로동,1514,796,30478,0
서울특별시 중구,신당5동,9849,4825,3915,1335
서울특별시 중구,황학동,12657,6569,7063,0
서울특별시 중구,신당동,8922,4651,29061,3075
서울특별시 중구,동화동,11018,5181,3809,846
서울특별시 중구,다산동,15007,7337,9624,1690
서울특별시 중구,약수동,17758,8365,3503,0
서울특별시 중구,청구동,14400,6866,4266,2353
서울특별시 중랑구,면목본동,35470,17714,6960,1944
서울특별시 중랑구,면목3·8동,27097,13299,8054,9130
서울특별시 중랑구,망우3동,17725,8531,3430,2567
서울특별시 중랑구,망우본동,31270,15277,10653,5412
서울특별시 중랑구,면목2동,26247,12843,5769,1305
서울특별시 중랑구,면목5동,10578,5197,3135,0
서울특별시 중랑구,상봉2동,18249,9457,10814,0
서울특별시 중랑구,면목4동,20762,10062,3529,1780
서울특별시 중랑구,면목7동,22526,11033,4019,403
서울특별시 중랑구,상봉1동,25235,11876,6968,3111
서울특별시 중랑구,신내1동,40058,18190,8886,2267
서울특별시 중랑구,신내2동,22580,10574,6094,2833
서울특별시 중랑구,중화1동,20364,9796,3431,2744
서울특별시 중랑구,중화2동,27267,13756,6769,0
서울특별시 중랑구,묵1동,33057,15662,5366,4496
서울특별시 중랑구,묵2동,19461,9520,4544,1110
인천광역시 계양구,효성1동,29748,14162,4415,5125
인천광역시 계양구,효성2동,32371,15423,7961,1286
인천광역시 계양구,계산1동,21968,10918,7557,4315
인천광역시 계양구,계산2동,17251,8497,5143,6945
인천광역시 계양구,계산3동,21783,10675,2409,2716
인천광역시 계양구,작전1동,30854,14648,4543,5215
인천광역시 계양구,작전2동,25327,12441,8544,527
인천광역시 계양구,계산4동,21814,10648,15068,6024
인천광역시 계양구,작전서운동,33101,15565,11118,3856
인천광역시 계양구,계양2동,37936,18024,5733,4250
인천광역시 계양구,계양1동,22326,10554,3108,1726
인천광역시 계양구,계양3동,26961,12358,3361,2477
인천광역시 남동구,구월1동,40191,19725,11147,3460
인천광역시 남동구,구월3동,17757,8638,31495,1538
인천광역시 남동구,구월4동,17475,8367,5014,671
인천광역시 남동구,구월2동,39385,17828,3652,5166
인천광역시 남동구,간석2동,22457,10522,2068,1967
인천광역시 남동구,간석1동,25133,12002,5260,1805
인천광역시 남동구,간석3동,28133,13625,9523,2893
인천광역시 남동구,간석4동,27635,13350,7862,3589
인천광역시 남동구,만수1동,17619,8277,5959,3204
인천광역시 남동구,만수2동,28971,13387,3332,3838
인천광역시 남동구,만수3동,18612,8693,1748,1776
인천광역시 남동구,만수4동,20678,9506,1455,3872
인천광역시 남동구,만수5동,17295,8280,4205,0
인천광역시 남동구,만수6동,27190,12673,7266,3771
인천광역시 남동구,장수서창동,41837,19118,6120,3550
인천광역시 남동구,남촌도림동,24517,11712,18716,2010
인천광역시 남동구,논현1동,32513,15117,5791,4612
인천광역시 남동구,논현2동,35560,16963,21155,4637
인천광역시 남동구,논현고잔동,43552,20764,70694,7452
인천광역시 동구,만석동,7588,3502,3128,0
인천광역시 동구,화수2동,8602,3854,3652,1831
인천광역시 동구,송현3동,4260,2009,9457,0
인천광역시 동구,송림4동,4766,2213,6585,0
인천광역시 동구,화수1·화평동,6788,3033,1042,0
인천광역시 동구,송현1·2동,11507,5236,1513,0
인천광역시 동구,송림1동,2790,1220,373,490
인천광역시 동구,금창동,3295,1466,1015,1631
인천광역시 동구,송림2동,3290,1465,1679,1039
인천광역시 동구,송림3·5동,8905,3991,1845,6406
인천광역시 동구,송림6동,7238,3274,2135,0
인천광역시 미추홀구,숭의2동,12169,5667,5838,0
인천광역시 미추홀구,숭의4동,16322,7560,1954,1914
인천광역시 미추홀구,도화1동,21320,10047,5042,915
인천광역시 미추홀구,학익1동,33618,15408,8580,11792
인천광역시 미추홀구,학익2동,20339,9292,7192,4227
인천광역시 미추홀구,용현2동,13814,6335,1699,0
인천광역시 미추홀구,용현3동,8089,3803,1222,0
인천광역시 미추홀구,용현5동,47097,21567,6197,4274
인천광역시 미추홀구,용현1·4동,22715,10174,6915,22062
인천광역시 미추홀구,주안5동,21753,10560,9714,1057
인천광역시 미추홀구,숭의1·3동,11569,5509,4979,0
인천광역시 미추홀구,도화2·3동,20103,9663,14077,10347
인천광역시 미추홀구,관교동,17028,7981,6003,5200
인천광역시 미추홀구,문학동,14818,7429,2481,1877
인천광역시 미추홀구,주안1동,17804,9382,10957,60
인천광역시 미추홀구,주안2동,22202,10375,3242,1302
인천광역시 미추홀구,주안4동,20091,9345,5788,1935
인천광역시 미추홀구,주안6동,22994,10883,6918,2063
인천광역시 미추홀구,주안3동,11202,5207,1723,0
인천광역시 미추홀구,주안7동,14080,6517,2869,767
인천광역시 미추홀구,주안8동,22709,10555,3950,1428
인천광역시 부평구,부평1동,35198,16832,14354,4801
인천광역시 부평구,부평4동,36097,17849,12496,4032
인천광역시 부평구,부평5동,33463,16497,10417,836
인천광역시 부평구,산곡1동,17147,8055,2499,4262
인천광역시 부평구,산곡2동,33384,15267,3781,3959
인천광역시 부평구,산곡3동,23783,10750,2289,2994
인천광역시 부평구,산곡4동,19457,8967,2261,2228
인천광역시 부평구,청천1동,9920,4958,7843,494
인천광역시 부평구,청천2동,36469,17485,32366,1120
인천광역시 부평구,갈산1동,17136,8311,5479,419
인천광역시 부평구,갈산2동,21338,10120,2724,3015
인천광역시 부평구,삼산1동,38377,17587,5001,3978
인천광역시 부평구,삼산2동,30632,13730,10421,5779
인천광역시 부평구,십정1동,19611,9453,7264,2571
인천광역시 부평구,십정2동,27346,13667,7076,1771
인천광역시 부평구,부평2동,21029,10206,1734,1534
인천광역시 부평구,부평3동,14902,7122,3495,2403
인천광역시 부평구,부평6동,16905,8349,3727,154
인천광역시 부평구,부개1동,18537,8915,3352,1166
인천광역시 부평구,일신동,13727,6477,5468,3244
인천광역시 부평구,부개2동,22279,10446,3357,3612
인천광역시 부평구,부개3동,34598,16260,3849,7372
인천광역시 서구,검암경서동,45357,22053,21640,7700
인천광역시 서구,검단2동,23442,10539,3920,2655
인천광역시 서구,검단3동,24643,10991,4583,4512
인천광역시 서구,검단4동,48901,22135,7374,6425
인천광역시 서구,검단1동,29689,13949,6164,4222
인천광역시 서구,검단5동,25967,12405,15905,1749
인천광역시 서구,연희동,43804,20911,14085,7451
인천광역시 서구,가정1동,15547,7405,2531,305
인천광역시 서구,가정2동,7248,3596,218,243
인천광역시 서구,가정3동,10820,5249,613,1432
인천광역시 서구,석남1동,23284,11437,4849,504
인천광역시 서구,석남3동,16667,7960,1536,2787
인천광역시 서구,가좌2동,21754,10124,2660,3317
인천광역시 서구,석남2동,15891,7927,13589,634
인천광역시 서구,가좌1동,14338,7478,27778,459
인천광역시 서구,가좌3동,18348,8790,10326,960
인천광역시 서구,가좌4동,8620,4228,6431,2026
인천광역시 서구,신현원창동,27153,12945,10781,4280
인천광역시 서구,청라1동,30042,13755,5054,4427
인천광역시 서구,청라2동,34391,15328,3100,3688
인천광역시 서구,청라3동,17567,7729,1598,3883
인천광역시 연수구,옥련1동,22104,10118,5608,2474
인천광역시 연수구,옥련2동,22998,10552,3344,4926
인천광역시 연수구,선학동,20375,10105,3716,958
인천광역시 연수구,연수1동,26532,13427,3473,1885
인천광역시 연수구,연수2동,23652,11444,5732,2529
인천광역시 연수구,연수3동,19104,8953,2943,6250
인천광역시 연수구,동춘3동,19546,8583,4625,3994
인천광역시 연수구,청학동,29254,14293,6841,2239
인천광역시 연수구,동춘1동,15293,7047,4378,3202
인천광역시 연수구,동춘2동,20543,9569,4269,2533
인천광역시 연수구,송도2동,40797,18147,11471,7671
인천광역시 연수구,송도1동,34471,15480,25088,21461
인천광역시 연수구,송도3동,28225,12901,12143,6233
인천광역시 중구,연안동,7021,3423,12666,231
인천광역시 중구,신포동,5562,2584,9622,3312
인천광역시 중구,신흥동,14349,6669,14054,2086
인천광역시 중구,북성동,3676,1735,3444,663
인천광역시 중구,송월동,5116,2306,517,0
인천광역시 중구,도원동,4515,2080,996,1927
인천광역시 중구,율목동,4039,1893,785,1198
인천광역시 중구,동인천동,5954,2842,4157,1812
인천광역시 중구,영종동,33579,15358,4123,3751
인천광역시 중구,운서동,22415,10678,38543,5702
경기도 고양시 덕양구,주교동,17104,7964,4480,1263
경기도 고양시 덕양구,성사1동,24466,11394,5972,2772
경기도 고양시 덕양구,성사2동,11865,5364,1299,664
경기도 고양시 덕양구,능곡동,18724,8746,4074,979
경기도 고양시 덕양구,흥도동,30527,13808,3857,3065
경기도 고양시 덕양구,창릉동,11335,5136,6489,1691
경기도 고양시 덕양구,원신동,17662,8039,2506,1624
경기도 고양시 덕양구,효자동,2032,909,991,0
경기도 고양시 덕양구,신도동,17074,7848,1957,1561
경기도 고양시 덕양구,고양동,31934,14199,6318,3911
경기도 고양시 덕양구,관산동,33577,15659,6768,3577
경기도 고양시 덕양구,화정1동,39453,18172,10278,5318
경기도 고양시 덕양구,화정2동,34563,15568,10619,5229
경기도 고양시 덕양구,행주동,21323,10427,5639,2342
경기도 고양시 덕양구,행신1동,23571,10889,2764,2578
경기도 고양시 덕양구,행신3동,48719,22162,7050,6388
경기도 고양시 덕양구,행신2동,34082,15844,7229,4754
경기도 고양시 덕양구,화전동,5321,2375,2042,422
경기도 고양시 덕양구,대덕동,3283,1586,4016,4616
경기도 고양시 일산동구,식사동,30770,13651,9765,7358
경기도 고양시 일산동구,고봉동,18263,8839,18845,687
경기도 고양시 일산동구,중산동,42644,19392,7424,7326
경기도 고양시 일산동구,정발산동,25836,12053,6033,3365
경기도 고양시 일산동구,풍산동,37059,16581,6674,5556
경기도 고양시 일산동구,백석1동,31082,14856,12610,2614
경기도 고양시 일산동구,마두1동,24827,11171,8675,4848
경기도 고양시 일산동구,마두2동,16183,7051,4678,4210
경기도 고양시 일산동구,장항1동,2895,1474,9997,0
경기도 고양시 일산동구,장항2동,27414,14337,34295,662
경기도 고양시 일산동구,백석2동,21746,11098,10409,2752
경기도 고양시 일산서구,일산1동,28754,12986,2500,3157
경기도 고양시 일산서구,일산2동,21584,10287,3839,462
경기도 고양시 일산서구,일산3동,36337,15961,3945,5088
경기도 고양시 일산서구,탄현동,47962,21788,6530,6803
경기도 고양시 일산서구,주엽1동,28506,12548,4801,5524
경기도 고양시 일산서구,주엽2동,29748,13041,6664,3258
경기도 고양시 일산서구,대화동,31780,15087,17050,6857
경기도 고양시 일산서구,송포동,16797,7448,3776,1802
경기도 고양시 일산서구,송산동,45189,20172,16099,8825
경기도 과천시,중앙동,6389,2821,8735,3032
경기도 과천시,과천동,8632,4166,9871,0
경기도 과천시,갈현동,13723,6127,1402,975
경기도 과천시,문원동,7259,3177,2945,0
경기도 과천시,별양동,12551,5553,8845,4367
경기도 과천시,부림동,12001,5364,637,558
경기도 광명시,광명1동,13978,6504,842,0
경기도 광명시,광명2동,11626,5561,1330,0
경기도 광명시,광명3동,11240,5514,4258,805
경기도 광명시,광명4동,15519,7491,2889,0
경기도 광명시,광명5동,15597,7259,1804,931
경기도 광명시,광명6동,15069,6927,4954,3056
경기도 광명시,광명7동,23580,11018,4025,3726
경기도 광명시,철산1동,13561,6172,1899,2367
경기도 광명시,철산2동,16353,8015,2216,2022
경기도 광명시,철산3동,36411,16477,12033,7116
경기도 광명시,철산4동,14472,6858,860,0
경기도 광명시,하안1동,27457,12432,5511,2881
경기도 광명시,하안2동,15465,7236,1820,712
경기도 광명시,하안3동,22675,10214,5405,2096
경기도 광명시,하안4동,13793,6237,1280,3492
경기도 광명시,소하1동,31401,13807,19144,6316
경기도 광명시,소하2동,32481,14700,9178,5621
경기도 광명시,학온동,2244,1044,5881,125
경기도 구리시,갈매동,9795,4487,1649,0
경기도 구리시,동구동,39751,18079,15992,5089
경기도 구리시,인창동,24461,11200,7767,2123
경기도 구리시,교문1동,16582,7981,9589,2373
